name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Kyrie Irving","Boston Celtics",2017-11-05,2017,6442,1610612738,400974889,2,5,29,0,"Pullup Jump shot","3PT Field Goal",24,"Orlando Magic",-163,189,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-05,2017,3468,1610612760,400974895,4,8,23,0,"Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",96,228,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-22,2017,3202,1610612744,400975014,3,7,26,0,"Pullup Jump shot","3PT Field Goal",24,"Oklahoma City Thunder",-96,227,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-22,2017,3202,1610612744,400975014,4,11,16,0,"Pullup Jump shot","2PT Field Goal",10,"Oklahoma City Thunder",-107,-4,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-05,2017,3468,1610612760,400974895,2,3,44,1,"Pullup Jump shot","2PT Field Goal",12,"Portland Trail Blazers",7,126,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-22,2017,3202,1610612744,400975014,1,6,31,1,"Pullup Jump shot","3PT Field Goal",25,"Oklahoma City Thunder",109,225,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-22,2017,3202,1610612744,400975014,4,8,46,1,"Pullup Jump shot","3PT Field Goal",25,"Oklahoma City Thunder",153,201,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-22,2017,3468,1610612760,400975014,3,1,11,1,"Pullup Jump shot","2PT Field Goal",15,"Golden State Warriors",-141,67,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-22,2017,3468,1610612760,400975014,3,4,54,0,"Pullup Jump shot","2PT Field Goal",15,"Golden State Warriors",127,80,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-04-01,2017,3202,1610612744,400975899,4,4,04,1,"Pullup Jump shot","2PT Field Goal",17,"Phoenix Suns",70,164,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-22,2017,3468,1610612760,400975014,1,7,23,1,"Pullup Jump shot","2PT Field Goal",17,"Golden State Warriors",72,161,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-22,2017,3468,1610612760,400975014,2,0,36,1,"Pullup Jump shot","3PT Field Goal",25,"Golden State Warriors",55,250,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2017-11-05,2017,1975,1610612760,400974895,1,0,36,0,"Pullup Jump shot","2PT Field Goal",20,"Portland Trail Blazers",24,206,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-05,2017,3468,1610612760,400974895,1,6,00,0,"Pullup Jump shot","2PT Field Goal",16,"Portland Trail Blazers",8,167,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-04-01,2017,3202,1610612744,400975899,1,4,30,0,"Pullup Jump shot","3PT Field Goal",26,"Phoenix Suns",-93,247,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-22,2017,3468,1610612760,400975014,1,10,10,1,"Pullup Jump shot","2PT Field Goal",19,"Golden State Warriors",-47,187,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-22,2017,3468,1610612760,400975014,2,4,37,0,"Pullup Jump shot","3PT Field Goal",23,"Golden State Warriors",-226,47,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-22,2017,3468,1610612760,400975014,2,6,41,0,"Pullup Jump shot","2PT Field Goal",19,"Golden State Warriors",27,193,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-22,2017,3975,1610612744,400975014,1,8,32,0,"Pullup Jump shot","2PT Field Goal",16,"Oklahoma City Thunder",62,154,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-22,2017,3975,1610612744,400975014,3,5,51,1,"Pullup Jump shot","2PT Field Goal",20,"Oklahoma City Thunder",88,185,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-05,2017,3468,1610612760,400974895,4,0,51,1,"Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",46,244,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-22,2017,3975,1610612744,400975014,2,4,59,0,"Pullup Jump shot","3PT Field Goal",27,"Oklahoma City Thunder",13,270,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-22,2017,3975,1610612744,400975014,1,2,43,0,"Pullup Jump shot","2PT Field Goal",20,"Oklahoma City Thunder",119,164,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-04-01,2017,3468,1610612760,400975896,2,9,18,0,"Pullup Jump shot","3PT Field Goal",24,"New Orleans Pelicans",-131,211,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2018-04-01,2017,4251,1610612760,400975896,2,9,37,0,"Pullup Jump shot","3PT Field Goal",26,"New Orleans Pelicans",74,255,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2018-01-20,2017,4251,1610612760,400975420,2,7,49,1,"Pullup Jump shot","2PT Field Goal",14,"Cleveland Cavaliers",126,74,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2018-01-12,2017,4237,1610612764,400975366,3,0,43,0,"Pullup Jump shot","2PT Field Goal",16,"Orlando Magic",-111,125,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2017-11-05,2017,3012,1610612761,400974890,2,8,38,0,"Pullup Jump shot","3PT Field Goal",28,"Washington Wizards",-44,279,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-11-22,2017,4251,1610612760,400975014,1,0,58,0,"Pullup Jump shot","2PT Field Goal",18,"Golden State Warriors",-79,164,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-11-22,2017,4251,1610612760,400975014,4,11,40,0,"Pullup Jump shot","2PT Field Goal",12,"Golden State Warriors",-46,115,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2017-11-05,2017,6442,1610612738,400974889,4,5,05,0,"Pullup Jump shot","2PT Field Goal",20,"Orlando Magic",-114,169,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-11-22,2017,4251,1610612760,400975014,2,4,04,1,"Pullup Jump shot","3PT Field Goal",25,"Golden State Warriors",137,211,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-11-22,2017,4251,1610612760,400975014,2,0,59,0,"Pullup Jump shot","3PT Field Goal",25,"Golden State Warriors",-167,190,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-05,2017,3468,1610612760,400974895,2,7,38,1,"Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",-79,236,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-05,2017,3468,1610612760,400974895,2,2,37,0,"Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",148,214,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2017-11-05,2017,3206,1610612763,400974896,1,7,31,1,"Pullup Jump shot","2PT Field Goal",17,"Los Angeles Lakers",-12,178,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-04-01,2017,6606,1610612757,400975900,2,2,53,0,"Pullup Jump shot","3PT Field Goal",25,"Memphis Grizzlies",43,251,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-04-01,2017,6606,1610612757,400975900,1,4,18,0,"Pullup Jump shot","3PT Field Goal",27,"Memphis Grizzlies",4,279,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-11-05,2017,4251,1610612760,400974895,3,10,09,0,"Pullup Jump shot","2PT Field Goal",14,"Portland Trail Blazers",5,146,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-04-01,2017,3202,1610612744,400975899,3,0,04,0,"Pullup Jump shot","3PT Field Goal",27,"Phoenix Suns",-99,258,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-11-22,2017,4251,1610612760,400975014,2,0,00,1,"Pullup Jump shot","2PT Field Goal",14,"Golden State Warriors",-25,143,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-11-03,2017,3992,1610612745,400974874,1,2,19,0,"Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",-1,256,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2017-11-05,2017,6606,1610612757,400974895,1,4,00,0,"Pullup Jump shot","3PT Field Goal",28,"Oklahoma City Thunder",-145,248,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2017-11-05,2017,6442,1610612738,400974889,1,7,12,0,"Pullup Jump shot","3PT Field Goal",27,"Orlando Magic",76,262,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2017-11-22,2017,6475,1610612744,400975014,1,9,53,0,"Pullup Jump shot","2PT Field Goal",8,"Oklahoma City Thunder",-8,81,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2017-11-22,2017,6475,1610612744,400975014,2,0,21,0,"Pullup Jump shot","3PT Field Goal",25,"Oklahoma City Thunder",220,122,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-02-04,2017,6606,1610612757,400975530,3,5,46,0,"Pullup Jump shot","2PT Field Goal",8,"Boston Celtics",-41,74,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2018-04-01,2017,6475,1610612744,400975899,2,6,22,0,"Pullup Jump shot","2PT Field Goal",18,"Phoenix Suns",134,132,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2017-12-23,2017,4237,1610612764,400975234,2,1,31,0,"Pullup Jump shot","2PT Field Goal",18,"Orlando Magic",-117,141,0,0.00,,0.00,0.00
"Chris Paul","Houston Rockets",2018-04-07,2017,2779,1610612745,400975940,1,0,44,1,"Pullup Jump shot","3PT Field Goal",24,"Oklahoma City Thunder",25,247,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-02-04,2017,3468,1610612760,400975534,1,10,36,1,"Pullup Jump shot","2PT Field Goal",18,"Los Angeles Lakers",-74,166,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-05,2017,3468,1610612760,400974895,4,5,56,0,"Pullup Jump shot","2PT Field Goal",14,"Portland Trail Blazers",73,130,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-04-01,2017,3468,1610612760,400975896,4,0,48,0,"Pullup Jump shot","2PT Field Goal",18,"New Orleans Pelicans",-159,96,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2017-12-23,2017,6442,1610612738,400975236,3,5,58,1,"Pullup Jump shot","3PT Field Goal",27,"Chicago Bulls",-46,268,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-11-05,2017,6430,1610612750,400974894,1,6,22,0,"Pullup Jump shot","2PT Field Goal",19,"Charlotte Hornets",175,89,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2018-02-04,2017,4251,1610612760,400975534,1,5,05,0,"Pullup Jump shot","2PT Field Goal",14,"Los Angeles Lakers",30,137,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-05,2017,3468,1610612760,400974895,4,3,08,0,"Pullup Jump shot","3PT Field Goal",25,"Portland Trail Blazers",-109,225,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-11-05,2017,4251,1610612760,400974895,4,5,42,0,"Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",207,127,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2018-02-04,2017,3012,1610612761,400975533,1,4,54,0,"Pullup Jump shot","2PT Field Goal",17,"Memphis Grizzlies",109,139,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-02-04,2017,3468,1610612760,400975534,3,0,03,0,"Pullup Jump shot","3PT Field Goal",25,"Los Angeles Lakers",129,223,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2017-12-23,2017,3012,1610612761,400975231,2,0,03,1,"Pullup Jump shot","2PT Field Goal",7,"Philadelphia 76ers",-5,72,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-05,2017,3468,1610612760,400974895,4,4,15,1,"Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",-132,206,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-12-23,2017,4251,1610612760,400975239,4,3,30,1,"Pullup Jump shot","2PT Field Goal",13,"Utah Jazz",62,125,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2017-11-05,2017,1975,1610612760,400974895,1,7,03,0,"Pullup Jump shot","2PT Field Goal",16,"Portland Trail Blazers",51,156,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2018-02-04,2017,3012,1610612761,400975533,3,9,48,0,"Pullup Jump shot","3PT Field Goal",27,"Memphis Grizzlies",-129,241,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-12-23,2017,3468,1610612760,400975239,1,6,57,1,"Pullup Jump shot","2PT Field Goal",14,"Utah Jazz",-116,94,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-02-04,2017,6606,1610612757,400975530,3,3,07,0,"Pullup Jump shot","3PT Field Goal",25,"Boston Celtics",-29,256,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2018-01-04,2017,6475,1610612744,400975312,2,8,28,0,"Pullup Jump shot","2PT Field Goal",17,"Houston Rockets",77,159,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-12-23,2017,6430,1610612750,400975241,4,5,29,0,"Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",100,232,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-02-04,2017,6606,1610612757,400975530,3,3,54,1,"Pullup Jump shot","2PT Field Goal",20,"Boston Celtics",-112,169,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-04-01,2017,3202,1610612744,400975899,4,2,00,1,"Pullup Jump shot","3PT Field Goal",30,"Phoenix Suns",129,280,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2017-12-23,2017,6475,1610612744,400975240,4,8,49,0,"Pullup Jump shot","2PT Field Goal",19,"Denver Nuggets",109,158,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-23,2017,3202,1610612744,400975240,4,6,35,0,"Pullup Jump shot","3PT Field Goal",26,"Denver Nuggets",16,260,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2018-02-04,2017,4251,1610612760,400975534,3,10,04,0,"Pullup Jump shot","2PT Field Goal",18,"Los Angeles Lakers",-84,164,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-02-04,2017,3468,1610612760,400975534,3,1,27,1,"Pullup Jump shot","2PT Field Goal",18,"Los Angeles Lakers",-98,153,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-04-01,2017,3468,1610612760,400975896,4,2,03,0,"Pullup Jump shot","2PT Field Goal",23,"New Orleans Pelicans",152,174,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-04-01,2017,3468,1610612760,400975896,1,4,23,0,"Pullup Jump shot","2PT Field Goal",16,"New Orleans Pelicans",-112,120,0,0.00,,0.00,0.00
"Draymond Green","Golden State Warriors",2018-04-01,2017,6589,1610612744,400975899,3,8,18,1,"Pullup Jump shot","3PT Field Goal",27,"Phoenix Suns",140,236,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-04-11,2017,3468,1610612760,400975973,4,4,37,0,"Pullup Jump shot","2PT Field Goal",14,"Memphis Grizzlies",100,107,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-04-01,2017,6606,1610612757,400975900,3,4,00,1,"Pullup Jump shot","3PT Field Goal",24,"Memphis Grizzlies",-179,171,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2018-02-04,2017,1975,1610612760,400975534,1,5,31,1,"Pullup Jump shot","2PT Field Goal",11,"Los Angeles Lakers",-46,103,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-23,2017,3202,1610612744,400975240,1,3,56,1,"Pullup Jump shot","2PT Field Goal",16,"Denver Nuggets",97,137,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-11-28,2017,6430,1610612750,400975051,3,2,53,1,"Pullup Jump shot","2PT Field Goal",5,"Washington Wizards",43,29,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2018-02-04,2017,4251,1610612760,400975534,3,5,25,0,"Pullup Jump shot","2PT Field Goal",12,"Los Angeles Lakers",53,110,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-02-04,2017,3468,1610612760,400975534,1,9,51,0,"Pullup Jump shot","2PT Field Goal",17,"Los Angeles Lakers",-73,164,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2018-01-07,2017,4251,1610612760,400975334,1,8,59,1,"Pullup Jump shot","2PT Field Goal",19,"Phoenix Suns",-111,164,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2018-01-16,2017,6442,1610612738,400975396,3,11,22,1,"Pullup Jump shot","3PT Field Goal",27,"New Orleans Pelicans",121,248,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2017-11-06,2017,6442,1610612738,400974897,1,9,41,0,"Pullup Jump shot","2PT Field Goal",14,"Atlanta Hawks",144,16,0,0.00,,0.00,0.00
"Chris Paul","Houston Rockets",2018-01-04,2017,2779,1610612745,400975312,4,3,39,1,"Pullup Jump shot","3PT Field Goal",29,"Golden State Warriors",17,290,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-04-09,2017,3468,1610612760,,3,7,21,0,"Pullup Jump shot","3PT Field Goal",27,"Miami Heat",7,271,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-04-11,2017,3468,1610612760,400975973,2,7,30,0,"Pullup Jump shot","2PT Field Goal",18,"Memphis Grizzlies",100,153,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2018-01-16,2017,6442,1610612738,400975396,1,3,46,0,"Pullup Jump shot","2PT Field Goal",12,"New Orleans Pelicans",112,60,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-02-04,2017,6606,1610612757,400975530,4,0,35,1,"Pullup Jump shot","2PT Field Goal",11,"Boston Celtics",30,111,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-12-23,2017,3468,1610612760,400975239,3,5,28,1,"Pullup Jump shot","3PT Field Goal",25,"Utah Jazz",-161,196,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-02-04,2017,3468,1610612760,400975534,3,5,53,0,"Pullup Jump shot","2PT Field Goal",9,"Los Angeles Lakers",69,62,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-01-16,2017,6606,1610612757,400975398,1,5,18,1,"Pullup Jump shot","2PT Field Goal",17,"Phoenix Suns",-40,172,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-01-16,2017,6583,1610612740,400975396,3,1,29,1,"Pullup Jump shot","2PT Field Goal",19,"Boston Celtics",22,191,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2017-12-13,2017,3012,1610612761,400975162,4,3,00,1,"Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",-24,257,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2018-02-04,2017,1975,1610612760,400975534,4,1,12,0,"Pullup Jump shot","2PT Field Goal",17,"Los Angeles Lakers",-127,115,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2017-12-23,2017,3206,1610612763,400975238,3,10,31,0,"Pullup Jump shot","2PT Field Goal",12,"Los Angeles Clippers",-66,107,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2018-02-28,2017,3012,1610612761,400975660,1,7,24,1,"Pullup Jump shot","3PT Field Goal",24,"Orlando Magic",230,81,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2018-04-09,2017,3012,1610612761,400975950,3,3,30,1,"Pullup Jump shot","3PT Field Goal",26,"Detroit Pistons",-13,262,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-12-23,2017,3468,1610612760,400975239,2,1,57,0,"Pullup Jump shot","2PT Field Goal",11,"Utah Jazz",63,95,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2017-12-23,2017,1975,1610612760,400975239,1,4,21,0,"Pullup Jump shot","3PT Field Goal",24,"Utah Jazz",-123,216,0,0.00,,0.00,0.00
"Chris Paul","Houston Rockets",2018-01-04,2017,2779,1610612745,400975312,1,4,57,1,"Pullup Jump shot","2PT Field Goal",12,"Golden State Warriors",114,41,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-01-16,2017,6606,1610612757,400975398,3,8,30,0,"Pullup Jump shot","3PT Field Goal",27,"Phoenix Suns",-43,268,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-12-23,2017,6430,1610612750,400975241,2,0,01,1,"Pullup Jump shot","2PT Field Goal",10,"Phoenix Suns",95,51,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2017-12-23,2017,6475,1610612744,400975240,2,10,22,1,"Pullup Jump shot","2PT Field Goal",18,"Denver Nuggets",-123,138,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2018-02-04,2017,3012,1610612761,400975533,2,1,01,1,"Pullup Jump shot","2PT Field Goal",19,"Memphis Grizzlies",-142,128,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2017-12-23,2017,1975,1610612760,400975239,1,5,35,1,"Pullup Jump shot","2PT Field Goal",20,"Utah Jazz",172,104,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-12-23,2017,4251,1610612760,400975239,4,2,08,0,"Pullup Jump shot","2PT Field Goal",18,"Utah Jazz",-95,158,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-12-23,2017,3468,1610612760,400975239,3,6,37,1,"Pullup Jump shot","2PT Field Goal",17,"Utah Jazz",5,178,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-01-16,2017,6606,1610612757,400975398,1,4,00,1,"Pullup Jump shot","3PT Field Goal",26,"Phoenix Suns",112,239,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-04,2017,3975,1610612744,400974886,3,1,52,1,"Pullup Jump shot","2PT Field Goal",14,"Denver Nuggets",114,84,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2018-01-16,2017,6430,1610612750,400975395,3,10,28,1,"Pullup Jump shot","2PT Field Goal",17,"Orlando Magic",107,142,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-02-04,2017,3468,1610612760,400975534,1,6,32,1,"Pullup Jump shot","2PT Field Goal",14,"Los Angeles Lakers",-124,72,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2018-01-16,2017,6430,1610612750,400975395,4,4,21,0,"Pullup Jump shot","2PT Field Goal",12,"Orlando Magic",121,47,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-12-23,2017,4251,1610612760,400975239,2,3,41,0,"Pullup Jump shot","3PT Field Goal",24,"Utah Jazz",168,179,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-12-23,2017,3468,1610612760,400975239,1,9,49,0,"Pullup Jump shot","2PT Field Goal",21,"Utah Jazz",149,161,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-02-04,2017,3468,1610612760,400975534,4,5,35,0,"Pullup Jump shot","3PT Field Goal",25,"Los Angeles Lakers",174,188,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-12-23,2017,3468,1610612760,400975239,2,0,01,0,"Pullup Jump shot","3PT Field Goal",24,"Utah Jazz",176,174,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-12-23,2017,3468,1610612760,400975239,2,0,43,0,"Pullup Jump shot","2PT Field Goal",16,"Utah Jazz",-106,131,0,0.00,,0.00,0.00
